title,author,pubDate,pubPlace,compPlace,compDate,תיאור_חדש,heShortDesc,heDesc,order,Source,type
פני יהושע על ברכות,יעקב יהושע פלק‎,ה' תקיא,"פרנקפורט, גרמניה",,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על גיטין,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על חולין,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על יומא,יעקב יהושע פלק‎,ה' תקיא,"פרנקפורט, גרמניה",,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על כתובות,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על מגילה,יעקב יהושע פלק‎,ה' תקיא,"פרנקפורט, גרמניה",,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על מכות,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על סוכה,יעקב יהושע פלק‎,ה' תקיא,"פרנקפורט, גרמניה",,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על פסחים,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על קידושין,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על ראש השנה,יעקב יהושע פלק‎,ה' תקיא,"פרנקפורט, גרמניה",,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על שבועות,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
פני יהושע על שבת,יעקב יהושע פלק‎,ה' תקלט,פירט,,ה' תסב - ה' תסב (בקירוב),,,"חידושים וביאורים על מסכתות הש""ס. הספר הוא מאד פופולרי בעולם הישיבות, והוא נחשב לאחד מאבני היסוד במשא־ומתן התלמודי. בהקדמה לספרו כותב המחבר שהמניע לכתיבת הספר הייתה סיפור מעניין: ביום ג' בכסלו ה'תס""ג אירע רעידת אדמה בלבוב, שגרמה לפיצוץ מחסן חומר הנפץ בעיר. בעת ההוא ישב ולמד בביתו כשפתאום קרס עליו הבית. בשכבו תחת ההריסות הוא נדר לה' שאם יוציאו משם בשלום יעסוק כל חייו בלימוד התורה וגם ימשיך במה שהתחיל סבו, בעל ה""מגיני שלמה"" – תירוץ כל קושיות בעלי התוספות על רש""י. מיד כשסיים את נדרו נפתח בפניו שביל בין העמודים שקרסו והוא יצא בריא ושלם.",,sefaria,file
